<<<<<<< HEAD
year,month,store_id,country,name_of_repairitem
2020,4,7238,Australia,"Screen (Digitizer+LCD) Replacement, Front sensors flex repair"
2020,5,7238,Australia,Assessment
2020,6,7238,Australia,Screen (Digitizer+LCD) Replacement
2020,7,7238,Australia,Screen (Digitizer+LCD) Replacement
2020,8,7238,Australia,Screen (Digitizer+LCD) Replacement
2020,9,7238,Australia,Screen (Digitizer+LCD) Replacement
2020,10,7238,Australia,Touch Glass (Digitizer Only)
2020,11,7238,Australia,"Touch Glass (Digitizer Only), Home Button "
2020,12,7238,Australia,Screen (Digitizer+LCD) Replacement
2019,1,7258,United States,LCD/Glass Repair
2019,2,7258,United States,Front Camera/Ear Speaker
2019,3,7258,United States,Glass Repair
2019,4,7258,United States,Battery
2019,5,7258,United States,"LCD Repair, Glass Repair"
2019,6,7258,United States,Hinges and Frame
2019,7,7258,United States,Glass Repair AM
2019,8,7258,United States,LCD Repair
2019,9,7258,United States,Home Button
2019,10,7258,United States,LCD Repair
2019,11,7258,United States,LCD Repair
2019,12,7258,United States,Glass Repair
2020,1,7258,United States,LCD Repair AM
2020,2,7258,United States,LCD Repair AM
2019,1,7259,United Kingdom,Charging Port Replacement
2019,2,7259,United Kingdom,Diagnostic 
2019,3,7259,United Kingdom,iPhone 6 Plus Battery Replacement
2019,4,7259,United Kingdom,Power Issue
2019,5,7259,United Kingdom,Power Issue
2019,6,7259,United Kingdom,Screen Replacement 
2019,1,7264,United States,"LCD Replacement, Rear Housing Replacement"
2019,2,7264,United States,Battery Replacement
2019,3,7264,United States,LCD Replacement
2019,4,7264,United States,Digitizer
2019,5,7264,United States,Apple iphone 7 plus lcd
2019,6,7264,United States,Digitizer
2019,7,7264,United States,Apple iphone 7 plus lcd
2019,8,7264,United States,lcd assembly replacement 
2019,9,7264,United States,Lcd Broken
2019,10,7264,United States,Battery Replacement
2019,11,7264,United States,LCD Replacement
2019,12,7264,United States,battery 
2020,1,7264,United States,iphone 8 space grey  64gb
2020,2,7264,United States,lcd 
2020,3,7264,United States,Glass Replacement
2020,4,7264,United States,glass replacement 
2020,5,7264,United States,LCD Replacement
2020,6,7264,United States,LCD Replacement
2020,7,7264,United States,Microsoft Xbox one s Hdmi Port
2020,8,7264,United States,Iphone XR LCD Replacement
2020,9,7264,United States,Iphone 7 Plus Black LCD Replacement
2020,10,7264,United States,Apple iphone 11 pro  MX Brand Oled
2020,11,7264,United States,Iphone SE Charging Port Replacement
2020,12,7264,United States,LCD Replacement
2020,1,7270,Germany,Screen
2020,2,7270,Germany,lcd
2019,1,7275,United States,LCD Replacement
2019,2,7275,United States,iphone 6s lcd 
2019,3,7275,United States,Battery Replacement
2019,4,7275,United States,LCD replacement 
2019,5,7275,United States,lcd
2019,6,7275,United States,LCD Replacement
2019,7,7275,United States,headphone jack
2019,8,7275,United States,LCD Replacement
2019,9,7275,United States,Screen replacement
2019,10,7275,United States,LCD Replacement
2019,11,7275,United States,LCD
2019,12,7275,United States,Glass Replacement
2020,1,7275,United States,Back Camera Replacement
2020,2,7275,United States,Labor
2020,3,7275,United States,LCD
2020,4,7275,United States,LCD Replacement
2020,5,7275,United States,Lcd replacement
2020,6,7275,United States,OLED Screen Replacement
2020,7,7275,United States,Iphone 7 Black LCD Replacement
2020,8,7275,United States,iPhone 6 LCD Replacement
2020,9,7275,United States,iPhone XR LCD Replacement
2020,10,7275,United States,Iphone 6 Plus Black LCD Replacement
2020,11,7275,United States,Iphone 7 Plus Diagnostic Check
2020,12,7275,United States,LCD Assembly 
2020,7,7277,United States,"Front Glass replacement Black, Diagnostic "
2019,1,7291,Angola,Perde rede constantemente
2019,2,7291,Angola,Problema com  a Câmera
2019,3,7291,Angola,Problema de Rede
2019,4,7291,Angola,Perde Rede com facilidade
2019,5,7291,Angola,Não reconhece o chip
2019,6,7291,Angola,Humidade na placa mãe
2019,7,7291,Angola,Visor Partido
2019,8,7291,Angola,O receptor e o emissor não ouvem
2019,9,7291,Angola,Visor Partido
2019,10,7291,Angola,Desliga-se por sí
2019,11,7291,Angola,"Não liga, não carrega"
2019,12,7291,Angola,Digital avariado
2019,3,7293,Netherlands,LCD Replacement
2019,4,7293,Netherlands,Scherm reparatie
2019,5,7293,Netherlands,"Batterij vervangen, Display reparatie"
2019,6,7293,Netherlands,Batterij vervangen
2019,7,7293,Netherlands,"Camera front reparatie, Camera back reparatie"
2019,8,7293,Netherlands,Batterij vervangen
2019,9,7293,Netherlands,Reparatie
2019,10,7293,Netherlands,Display reparatie
2019,11,7293,Netherlands,Display reparatie
2019,12,7293,Netherlands,Display reparatie
2020,1,7293,Netherlands,Batterij vervangen
2019,1,7297,United Kingdom,Fan noise
2019,2,7297,United Kingdom,-
2019,3,7297,United Kingdom,touch issue
2019,4,7297,United Kingdom,Screen (Digitizer+LCD) Replacement Black
2019,5,7297,United Kingdom,Battery Replacement
2019,6,7297,United Kingdom,Screen (Digitizer+LCD) White
2019,7,7297,United Kingdom,General Inspection and Check
2019,1,7300,New Zealand,Screen Cracked 
2019,2,7300,New Zealand,Re-start 
2019,3,7300,New Zealand,"Motherboard issue, Battery issue"
2019,4,7300,New Zealand,Huawei P9 Screen Replacement
2019,5,7300,New Zealand,Screen (Digitizer+LCD) Black
2019,6,7300,New Zealand,"Screen Cracked , Camera issue, Housing issue"
2019,7,7300,New Zealand,Screen Cracked 
2019,8,7300,New Zealand,Screen Cracked
2019,9,7300,New Zealand,iPhone 6 Battery
2019,10,7300,New Zealand,Screen Cracked 
2019,11,7300,New Zealand,Black Screen Supply & Install
2019,12,7300,New Zealand,Screen Cracked 
2020,1,7300,New Zealand,Battery Replacement
2020,2,7300,New Zealand,Audio issue
2020,5,7300,New Zealand,Touch Issue 
2020,6,7300,New Zealand,Screen Cracked 
2020,7,7300,New Zealand,Battery Replacement
2020,8,7300,New Zealand,Keep Restart by itself
2020,9,7300,New Zealand,Network Unlock
2020,10,7300,New Zealand,Damage Screen 
2020,11,7300,New Zealand,Back glass damaged
2020,12,7300,New Zealand,Battery Replacement
2019,1,7301,United States,LCD Replacement
2019,2,7301,United States,LCD Replacement
2019,3,7301,United States,Glass Replacement
2019,4,7301,United States,LCD Replacement
2019,5,7301,United States,Broken LCD Replacement
2019,6,7301,United States,Glass Replacement 
2019,7,7301,United States,Battery Repair
2019,8,7301,United States,Broken LCD
2019,9,7301,United States,Broken LCD Replacement
2019,10,7301,United States,LCD Replacement
2019,11,7301,United States,LCD Replacement
2019,12,7301,United States,LCD Replacement
2020,6,7301,United States,Iphone 7 Black LCD Replacement
2020,7,7301,United States,Iphone XR LCD Replacement
2019,1,7312,United States,Touch Glass (Digitizer Only)
2019,2,7312,United States,Touch IC
2019,3,7312,United States,Screen Replacement
2019,4,7312,United States,Screen Replacement
2019,5,7312,United States,Screen Replacement
2019,6,7312,United States,battery 
2019,7,7312,United States,Screen Replacement
2019,8,7312,United States,charging port
2019,9,7312,United States,Screen Assembly Replacement
2019,10,7312,United States,Screen Supply & Install
2019,11,7312,United States,Screen  Replacement
2019,12,7312,United States,Battery Replacement
2020,1,7312,United States,Screen Assembly Replacement
2020,2,7312,United States,Screen Supply & Install
2020,3,7312,United States,charging port cleaning 
2020,5,7312,United States,Screen + LCD
2020,6,7312,United States,Screen  Replacement
2020,7,7312,United States,Screen Replacement
2020,8,7312,United States,Screen + LCD
2020,9,7312,United States,Charging Port Replacement 
2020,10,7312,United States,Screen Assembly Replacement
2020,11,7312,United States,Battery Replacement
2020,12,7312,United States,Charger Port Replacement
2019,1,7315,United States,Galaxy Note 8 Front Glass Replcacement Black
2019,2,7315,United States,iPhone 6 Premium LCD White Replacement
2019,3,7315,United States,iPhone 7 Plus Premium LCD White Replacement
2019,4,7315,United States,iPhone 6s Battery 1715mAh Replacement
2019,5,7315,United States,iPhone 6 Plus Battery Replacement
2019,6,7315,United States,iPhone 6 Premium LCD Black Replacement
2019,7,7315,United States,General Diagnosis
2019,8,7315,United States,iPhone 6 Battery 1810mAh  Replacement
2019,9,7315,United States,iPhone 7 Premium LCD Black Replacement
2019,10,7315,United States,Water Diagnosis
2019,11,7315,United States,iPhone 6 Battery 1810mAh  Replacement
2019,12,7315,United States,iPhone 6s Plus Premium LCD White Replacement
2020,1,7315,United States,iPhone 7 Value LCD White Replacement
2020,2,7315,United States,iPhone 8 Plus Premium LCD Black Replacement
2019,1,7316,United States,Glass Replacement
2019,2,7316,United States,Glass Replacement
2019,3,7316,United States,Broken LCD
2019,4,7316,United States,LCD Replacement
2019,5,7316,United States,Glass Replacement 
2019,6,7316,United States,Broken LCD
2019,7,7316,United States,Broken LCD
2019,8,7316,United States,Glass Replacement 
2019,9,7316,United States,Lcd Replacement 
2019,10,7316,United States,LCD Replacement
2019,11,7316,United States,Lcd Replacement
2019,12,7316,United States,Broken LCD
2020,1,7316,United States,Charging Port 
2020,2,7316,United States,Glass Replacement
2020,3,7316,United States,LCD Replacement
2020,5,7316,United States,LCD Replacement 
2020,6,7316,United States,Digitizer
2020,7,7316,United States,Glass Repair
2020,8,7316,United States,Iphone X OLED Screen Replacement
2020,9,7316,United States,Broken LCD
2020,10,7316,United States,Iphone X OLED (Soft) Screen Replacement
2020,11,7316,United States,Lcd replacement
2019,1,7322,New Zealand,*LCD Screen Repair (Black)
2019,7,7326,Canada,Screen (Digitizer+LCD) Replacement Black
2019,8,7326,Canada,Screen Repair ( 5-15 Days )
2019,9,7326,Canada,Screen Replacement
2019,10,7326,Canada,Diagnostic & troubleshooting per Hour
2019,11,7326,Canada,Front Screen Replacement
2019,12,7326,Canada,Fan/heating Issue
2020,1,7326,Canada,Screen (Digitizer+LCD) White
2020,2,7326,Canada,Back Lid Replacement
2020,3,7326,Canada,Mac Diagnostics
2019,1,7329,United States,Misc Small Parts Repair
2019,2,7329,United States,Cracked Glass (Screen Replacement)
2019,3,7329,United States,Bad Display or Touch (Screen Replacement)
2019,4,7329,United States,Bad Display or Touch (Screen Replacement)
2019,5,7329,United States,Bad Display or Touch (Screen Replacement)
2019,6,7329,United States,Bad Display or Touch (Screen Replacement)
2019,7,7329,United States,Battery Replacement
2019,8,7329,United States,Misc Small Parts Repair
2019,9,7329,United States,Screen Replacement
2019,10,7329,United States,Cracked Glass (Screen Replacement)
2019,11,7329,United States,Evaluation
2019,12,7329,United States,Battery Replacement
2020,1,7329,United States,Cracked Glass (Screen Replacement)
2020,2,7329,United States,Screen Replacement
2020,3,7329,United States,Back Housing Replacement (Refurb)
2020,4,7329,United States,Battery
2020,5,7329,United States,Evaluation
2020,6,7329,United States,Evaluation
2020,7,7329,United States,Evaluation
2020,8,7329,United States,Screen Replacement
2020,9,7329,United States,Evaluation
2020,10,7329,United States,Bad Display or Touch (Screen Replacement)
2020,11,7329,United States,Evaluation
2020,12,7329,United States,Cracked Glass (Screen Replacement)
2019,1,7330,United States,Cracked Glass (Screen Replacement)
2019,2,7330,United States,Cracked Glass (Screen Replacement)
2019,3,7330,United States,Battery Replacement
2019,4,7330,United States,Cracked Glass (Screen Replacement)
2019,5,7330,United States,Battery Replacement
2019,6,7330,United States,Screen Replacement
2019,7,7330,United States,Battery Replacement
2019,8,7330,United States,Misc Small Parts Repair
2019,9,7330,United States,Screen Replacement
2019,10,7330,United States,Screen Replacement
2019,11,7330,United States,Cracked Glass (Screen Replacement)
2019,12,7330,United States,Screen Replacement
2020,1,7330,United States,Screen Replacement
2020,2,7330,United States,Warranty Repair
2020,3,7330,United States,Warranty Repair
2020,4,7330,United States,Battery Replacement
2020,5,7330,United States,Battery Replacement
2020,6,7330,United States,Warranty Repair
2020,7,7330,United States,Warranty
2020,8,7330,United States,Misc Small Parts Repair
2020,9,7330,United States,Cracked Glass (Screen Replacement)
2020,10,7330,United States,Screen Replacement
2020,11,7330,United States,Screen Replacement
2020,12,7330,United States,Screen Replacement
2019,1,7331,United States,Cracked Glass (Screen Replacement)
2019,2,7331,United States,Bad Display or Touch (Screen Replacement)
2019,3,7331,United States,Bad Display or Touch (Screen Replacement)
2019,4,7331,United States,Screen Replacement (Bad Display/Touch)
2019,5,7331,United States,Bad Display or Touch (Screen Replacement)
2019,6,7331,United States,Cracked Glass (Screen Replacement)
2019,7,7331,United States,Screen Replacement
2019,8,7331,United States,Battery Replacement
2019,9,7331,United States,Screen Replacement
2019,10,7331,United States,Battery Replacement
2019,11,7331,United States,Battery Replacement
2019,12,7331,United States,Screen Replacement
2020,1,7331,United States,Screen Replacement
2020,2,7331,United States,Warranty Repair
2020,3,7331,United States,Cracked Glass (Screen Replacement)
2020,4,7331,United States,Warranty Repair
2020,5,7331,United States,Misc Small Parts Repair
2020,6,7331,United States,LCD and Glass Replacement
2020,7,7331,United States,Evaluation
2020,8,7331,United States,Battery Replacement
2020,9,7331,United States,Bad Display or Touch (Screen Replacement)
2020,10,7331,United States,Bad Display or Touch (Screen Replacement) (Generic)
2020,11,7331,United States,Screen Replacement
2020,12,7331,United States,Evaluation
2019,1,7332,United States,Cracked Glass (Screen Replacement)
2019,2,7332,United States,Cracked Glass (Screen Replacement)
2019,3,7332,United States,Bad Display or Touch (Screen Replacement)
2019,4,7332,United States,Misc Small Parts Repair
2019,5,7332,United States,Warranty Repair
2019,6,7332,United States,Screen Replacement
2019,7,7332,United States,Misc Small Parts Repair
2019,8,7332,United States,Screen Replacement
2019,9,7332,United States,Battery Replacement
2019,10,7332,United States,Warranty
2019,11,7332,United States,Bad Display or Touch (Screen Replacement)
2019,12,7332,United States,Misc Small Parts Repair
2020,1,7332,United States,Screen Replacement
2020,2,7332,United States,Screen Replacement
2020,3,7332,United States,Cracked Glass (Screen Replacement)
2020,4,7332,United States,Battery Replacement
2020,5,7332,United States,Screen Replacement
2020,6,7332,United States,"Cracked Glass (Screen Replacement), Battery Replacement"
2020,7,7332,United States,Screen Replacement
2020,8,7332,United States,Screen Replacement
2020,9,7332,United States,Misc Small Parts Repair
2020,10,7332,United States,Battery Replacement
2020,11,7332,United States,Screen Replacement
2020,12,7332,United States,Screen Replacement
2019,1,7340,United States,Black Screen Supply & Install
2019,2,7340,United States,Touch glass (Digitizer) Black
2019,5,7340,United States,Huawei Mate 7 Screen Replacement
2019,7,7340,United States,Screen (Digitizer+LCD) Replacement
2019,8,7340,United States,Battery Replacement
2019,11,7340,United States,Components Assembling Hourly Rates
2020,2,7340,United States,Test Problem 1
2020,5,7340,United States,Components Assembling Hourly Rates
2020,7,7340,United States,LCD Replacement
2020,11,7340,United States,front screen broken
2019,1,7348,United States,charging port replacement
2019,2,7348,United States,Screen (LCD Assembly) Black OEM
2019,3,7348,United States,Screen replacement 
2019,4,7348,United States,Screen (Digitizer+LCD) Replacement
2019,5,7348,United States,Screen (LCD black OEM
2019,6,7348,United States,Screen replacement 
2019,7,7348,United States,service fee
2019,8,7348,United States,After-Market LCD Assembly Black
2019,9,7348,United States,Screen (LCD Assembly) Black OEM
2019,10,7348,United States,Battery (supply & Installation)
2019,11,7348,United States,Screen Replacement After market
2019,12,7348,United States,Frame Replacement
2020,1,7348,United States,Screen (Digitizer+LCD) white
2020,2,7348,United States,Screen Replacement After market
2020,3,7348,United States,Screen replacement Aftermarket 
2020,5,7348,United States,Screen (LCD Assembly) White OEM
2020,6,7348,United States,Screen (LCD Assembly) Black OEM
2020,7,7348,United States,Screen (LCD Assembly)black OEM
2020,8,7348,United States,Screen (LCD Assembly) After Market
2020,9,7348,United States,Screen (LCD Assembly) white After Market
2020,10,7348,United States,Screen replacement Aftermarket 
2020,11,7348,United States,Screen (LCD Assembly) Black After Market
2020,12,7348,United States,Screen (LCD Assembly) White OEM
2019,1,7354,Australia,iPad Air Touch Screen - White
2019,2,7354,Australia,iPad Air Touch Screen - Black
2019,3,7354,Australia,iPad 9.7 Touch Screen - Black
2019,4,7354,Australia,iPhone 6 Battery Replacement
2019,5,7354,Australia,iPhone 6 Battery Replacement
2019,6,7354,Australia,iPad 3 Touch Screen Repair
2019,7,7354,Australia,iPhone X LCD Replacement
2019,8,7354,Australia,iPhone 6S Battery Replacement
2019,9,7354,Australia,iPhone 6 LCD Screen Replacement
2019,10,7354,Australia,iPhone 5C LCD Screen Replacement
2019,11,7354,Australia,iPhone 5S Battery Replacement
2019,12,7354,Australia,"iPhone 6S LCD Screen Replacement, Home Button Replacement"
2020,1,7354,Australia,iPad Air Charging Unit (SA)
2020,2,7354,Australia,LCD Screen Replacement
2020,3,7354,Australia,iPhone 6 LCD Screen Replacement
2020,4,7354,Australia,No Power
2020,5,7354,Australia,iPhone 6 Battery Replacement
2020,6,7354,Australia,LCD Screen Replacement
2020,7,7354,Australia,LCD Screen Replacement
2020,8,7354,Australia,Battery
2020,9,7354,Australia,iPhone 6S Battery Replacement
2020,10,7354,Australia,iphone x 64gb 
2020,11,7354,Australia,LCD Screen Repair
2020,12,7354,Australia,Back Glass Replacement
2019,1,7356,Pakistan,ner
2019,2,7356,Pakistan,Screen replacement
2019,4,7356,Pakistan,Glass + LCD screen replacement
2019,5,7356,Pakistan,Glass + LCD screen replacement
2019,6,7356,Pakistan,new issue
2019,8,7356,Pakistan,screen Issue
2019,12,7356,Pakistan,iPhone 7 board replacement
2020,1,7356,Pakistan,game not running
2020,8,7356,Pakistan,IPHONE 6 EAR PIECEuuuuuu
2020,9,7356,Pakistan,Screen replacement
2020,9,7357,United States,testing
2020,10,7357,United States,Back Camera Replacement
2019,1,7381,United States,SCREEN REPAIR
2019,2,7381,United States,SCREEN REPAIR
2019,3,7381,United States,LCD REPAIR
2019,4,7381,United States,SCREEN REPAIR
2019,5,7381,United States,FULL DIAGNOSTIC
2019,6,7381,United States,SCREEN REPAIR
2019,1,7383,United States,uhuh
2019,4,7383,United States,IPHONE 6 EAR PIECE22
2020,2,7383,United States,power button replacement 11
2019,1,7389,Canada,Touch Glass (Digitizer Only) Blk
2019,2,7389,Canada,screen replacement
2019,3,7389,Canada,Screen (Digitizer+LCD) White
2019,4,7389,Canada,Front Glass Blue
2019,5,7389,Canada,Reprogram
2019,6,7389,Canada,Screen (Digitizer+LCD) Replacement Black
2019,7,7389,Canada,Touch Glass (Digitizer Only) Wht
2019,8,7389,Canada,Screen Replacement Black
2019,9,7389,Canada,Screen (Digitizer+LCD) Replacement White
2019,10,7389,Canada,LCD
2019,11,7389,Canada,LCD
2019,12,7389,Canada,Touch glass (Digitizer) White
2020,1,7389,Canada,new device
2020,2,7389,Canada,NEW 
2020,3,7389,Canada,"Not charging , Diagnose and call"
2020,4,7389,Canada,screen replacement
2020,5,7389,Canada,not turning on diagnose and call
2020,6,7389,Canada,IOS Reloading
2020,7,7389,Canada,screen replacement
2020,8,7389,Canada,No sound
2020,9,7389,Canada,LCD
2020,10,7389,Canada,screen replacement
2020,11,7389,Canada,screen replacement
2020,12,7389,Canada,Back glass 
2019,1,7398,United Kingdom,Display
2019,2,7398,United Kingdom,Display
2019,3,7398,United Kingdom,Display
2019,4,7398,United Kingdom,Display
2019,5,7398,United Kingdom,"Display, Battery"
2019,6,7398,United Kingdom,Display
2019,7,7398,United Kingdom,Display
2019,8,7398,United Kingdom,Battery
2019,9,7398,United Kingdom,Display
2019,10,7398,United Kingdom,Battery
2019,11,7398,United Kingdom,Battery
2019,12,7398,United Kingdom,Display
2020,1,7398,United Kingdom,Display
2020,2,7398,United Kingdom,"Back Glass, Display"
2020,3,7398,United Kingdom,Display
2020,4,7398,United Kingdom,Display
2020,5,7398,United Kingdom,Display
2019,6,7404,Denmark,Skærmskift
2019,1,7406,United States,Glass Replacement
2019,2,7406,United States,Glass Replacement
2019,3,7406,United States,Glass Replacement
2019,4,7406,United States,digitizer replacement
2019,5,7406,United States,LCD Replacement
2019,6,7406,United States,LCD Replacement
2019,7,7406,United States,phone
2019,8,7406,United States,LCD Replacement
2019,9,7406,United States,LCD Replacement
2019,10,7406,United States,LCD Replacement
2019,11,7406,United States,LCD Replacement
2019,12,7406,United States,LCD Replacement
2020,1,7406,United States,LCD Replacement 
2020,2,7406,United States,Battery replacement
2020,3,7406,United States,LCD Replacement
2020,4,7406,United States,LCD Replacement
2020,5,7406,United States,A1708 LCD Replacement
2020,6,7406,United States,Diagnosting
2020,7,7406,United States,Iphone 6 Plus Battery replacement
2020,8,7406,United States,Iphone XR Glass Replacement
2020,9,7406,United States,Iphone XR LCD Replacement
2020,10,7406,United States,Battery Replacement
2020,11,7406,United States,Samsung S7 LCD Replacement
2020,12,7406,United States,Iphone 8 LCD Replacement
2019,1,7407,United States,COPY LCD
2019,2,7407,United States,COPY LCD
2019,3,7407,United States,COPY LCD
2019,4,7407,United States,Digitizer
2019,5,7407,United States,OEM Glass 
2019,6,7407,United States,COPY LCD
2019,7,7407,United States,OEM Glass
2019,8,7407,United States,Digitizer
2019,9,7407,United States,COPY LCD
2019,10,7407,United States,Glass Repair
2019,11,7407,United States,Battery Replacement
2019,12,7407,United States,Battery Replacement
2020,1,7407,United States,Back Camera Glass Replacement
2020,2,7407,United States,LCD Replacement
2020,3,7407,United States,LCD Replacement
2020,5,7407,United States,Back Glass Replacement
2020,6,7407,United States,LCD Replacement
2020,7,7407,United States,LCD Replacement
2020,8,7407,United States,digitizer screen 
2020,9,7407,United States,Iphone 6  Battery Replacement
2020,10,7407,United States,lcd screen
2020,11,7407,United States,Iphone 7 Battery Replacement
2019,3,7412,New Zealand,Assessment
2019,1,7415,United States,Screen (Digitizer+LCD) White
2019,2,7415,United States,Memory repair
2019,3,7415,United States,HDMI port
2019,4,7415,United States,Screen Replacement (New)
2019,5,7415,United States,"Hard Drive Replacement, Reformat Basic"
2019,6,7415,United States,Software Configuration
2019,7,7415,United States,Screen (Digitizer+LCD) Replacement White
2019,8,7415,United States,Lcd
2019,9,7415,United States,Tested and Cleaned
2019,10,7415,United States,Diagnostic
2019,11,7415,United States,LCD/Digitizer 
2019,12,7415,United States,Screen (Digitizer+LCD) Replacement White
2020,1,7415,United States,No Video
2020,2,7415,United States,Reset Firmware
2020,3,7415,United States,Can't be restored
2020,4,7415,United States,Hard drive
2020,5,7415,United States,"Reformat, Password Removal"
2020,6,7415,United States,LCD/Digitizer Replacement
2020,7,7415,United States,Speaker Issues (diagnostic fee)
2020,8,7415,United States,water damage (diagnostic)
2020,9,7415,United States,motherboard replacement
2020,10,7415,United States,Screen Replacement (New)
2020,11,7415,United States,Password Removal
2020,12,7415,United States,LCD/Digitizer Replacement
2019,1,7417,Greece,AUDIO
2019,2,7417,Greece,USB CONNECTOR
2019,3,7417,Greece,FRP
2019,4,7417,Greece,ΔΕ ΦΟΡΤΙΖΕΙ
2019,5,7417,Greece,AUDIO IC/ΣΤΙΓΜΑΤΑ ΣΤΗΝ ΚΑΜΕΡΑ
2019,6,7417,Greece,ΣΠΑΣΜΕΝΟ DIGI
2019,7,7417,Greece,BACK UP
2019,8,7417,Greece,ΟΘΟΝΗ
2019,9,7417,Greece,LCD
2019,10,7417,Greece,DIGI
2019,11,7417,Greece,ΑΛΛΑΓΗ ΟΘΟΝΗΣ
2019,12,7417,Greece,ΦΟΡΤΙΖΕΙ/ΔΕΝ ΑΝΑΒΕΙ
2020,1,7417,Greece,ΘΥΡΑ ΦΟΡΤΙΣΗΣ
2020,2,7417,Greece,ΣΠΑΣΜΕΝΗ ΟΘΟΝΗ
2020,3,7417,Greece,BACK UP
2020,4,7417,Greece,ΣΠΑΣΜΕΝΗ ΟΘΟΝΗ
2020,5,7417,Greece,ΕΠΕΣΕ ΣΕ ΝΕΡΟ
2020,6,7417,Greece,ΣΠΑΣΜΕΝΗ ΟΘΟΝΗ
2020,7,7417,Greece,PIXEL
2020,8,7417,Greece,ΜΙΚΡΟΦΩΝΟ
2020,9,7417,Greece,ΑΛΛΑΓΗ ΟΘΟΝΗΣ
2020,10,7417,Greece,ΑΛΛΑΓΗ ΟΘΟΝΗΣ
2020,11,7417,Greece,ΕΛΕΓΧΟΣ
2020,12,7417,Greece,ΕΛΕΓΧΟΣ
2019,4,7419,United States,Front Glass replacement Black
2019,5,7419,United States,Screen (Digitizer+LCD) Replacement Black
2019,6,7419,United States,Screen (Digitizer+LCD) Black
2019,1,7420,Australia,LCD Replacement
2019,2,7420,Australia,LCD Replacement
2019,3,7420,Australia,"Battery, Lcd Repair"
2019,4,7420,Australia,LCD replacement
2019,5,7420,Australia,Lcd Repair
2019,6,7420,Australia,Screen Replacement 
2019,7,7420,Australia,LCD
2019,8,7420,Australia,LCD
2019,7,7439,United States,Data Transfer
2019,4,7460,Italy,altoparlante per Apple iPhone 6
2019,1,7464,United States,Sensor Proximiti iP 7+ 
2019,4,7464,United States,Iphone Xs Max Gold for Parts 
2019,7,7464,United States,Change Screen 
2019,1,7465,United States,No Image
2019,2,7465,United States,Diagnosis Needed
2019,3,7465,United States,LCD Replacement
2019,4,7465,United States,Charging Port
2019,5,7465,United States,Diagnosis Needed
2019,6,7465,United States,Diagnosis Needed
2019,7,7465,United States,Screen (Digitizer+LCD) White
2019,8,7465,United States,Diagnosis Needed
2019,9,7465,United States,no power 
2019,10,7465,United States,Screen (Digitizer+LCD) Black
2019,1,7466,United States,Diagnosis
2019,2,7466,United States,phone sold
2019,3,7466,United States,lcd replacement
2019,4,7466,United States,sold
2019,5,7466,United States,OS Install & Upgrade
2019,6,7466,United States,ENTREPRENEUR
2019,7,7466,United States,Diagnosis
2019,8,7466,United States,charging port Repair
2019,9,7466,United States,Screen (Digitizer+LCD) Replacement
2019,10,7466,United States,montly
2019,11,7466,United States,water damage repair
2019,12,7466,United States,montly
2020,1,7466,United States,lcd replacement
2020,2,7466,United States,phone sold
2020,3,7466,United States,No power
2020,4,7466,United States,"Diagnosis, water damage repair"
2020,5,7466,United States,Touch glass (Digitizer) White
2020,6,7466,United States,speaker
2020,7,7466,United States,Touch glass (Digitizer) White
2020,8,7466,United States,"Touch Glass (Digitizer Only) Wht, Battery Replacement"
2020,9,7466,United States,Screen (Digitizer+LCD) Black
2020,10,7466,United States,"Lcd Replacement 15.6"""
2020,11,7466,United States,lcd replacement
2020,12,7466,United States,charging port Repair
2019,1,7467,Australia,LCD Replacement
2019,2,7467,Australia,LCD Replacement
2019,3,7467,Australia,LCD Replacement
2019,4,7467,Australia,BATTERY REPLACEMENT
2019,5,7467,Australia,LCD Replacement
2019,6,7467,Australia,LCD Replacement
2019,7,7467,Australia,charging port
2019,8,7467,Australia,Lcd
2019,9,7467,Australia,LCD Replacement
2019,10,7467,Australia,LCD Replacement
2019,11,7467,Australia,LCD Replacement
2019,12,7467,Australia,LCD Replacement
2020,1,7467,Australia,back glass
2020,2,7467,Australia,Lcd Repair
2020,3,7467,Australia,LCD Replacement White
2020,4,7467,Australia,BATTERY REPLACEMENT
2020,5,7467,Australia,"Battery Replacement, LCD Replacement"
2020,6,7467,Australia,"Battery Replacement, charging port"
2020,7,7467,Australia,LCD Replacement
2020,8,7467,Australia,LCD
2020,9,7467,Australia,LCD Replacement
2020,10,7467,Australia,Battery Replacement
2020,11,7467,Australia,LCD Replacement
2020,12,7467,Australia,Battery Replacement
2020,7,7471,United Kingdom,Data Recovery
2020,8,7471,United Kingdom,Sale
2020,9,7471,United Kingdom,Prchase
2019,1,7478,France,"Réinstallation Windows 10, Récupération de données > 100Go"
2019,6,7478,France,Remplacement écran compatible
2019,10,7478,France,Remplacement écran
2019,11,7478,France,Transfert de données &gt; 100Go
2019,12,7478,France,Réparation connecteur de charge
2020,2,7478,France,Diagnostique gratuit
2020,7,7478,France,Remplacement batterie
2020,11,7478,France,Diagnostique Gratuit
2019,1,7488,Australia,Back Camera Repair 
2019,2,7488,Australia,lcd replacement
2019,3,7488,Australia,"BATTERY REPLACEMENT, LCD"
2019,4,7488,Australia,Battery Replacement
2019,5,7488,Australia,"Battery Replacement, charging port"
2019,6,7488,Australia,LCD Replacement
2019,7,7488,Australia,LCD Replacement
